,yelp_id,user_name,user_location,review_count,rating,date_written
4499,manorcare-health-services-hemet-hemet-3,Alice D.,"Riverside, CA",4,2,10/16/14
4500,manorcare-health-services-hemet-hemet-3,P M.,"Orange, CA",106,1,7/18/11
4501,manorcare-health-services-hemet-hemet-3,Gilda P.,"Los Angeles, CA",6,1,7/25/13
4502,manorcare-health-services-hemet-hemet-3,Karrie T.,"Brooklyn, NY",8,1,10/9/12
4503,manorcare-health-services-hemet-hemet-3,Tracy H.,"Temecula, CA",3,1,7/13/13
4504,manorcare-health-services-hemet-hemet-3,Pat C.,"Moreno Valley, CA",2,5,7/4/13
4505,bishop-care-center-bishop,Annette M.,"Culver City, Los Angeles, CA",4,5,4/29/16
4506,viera-health-and-rehabilitation-center-melbourne,Sarah J.,"Sacramento, CA",147,4,11/12/15
4507,hughes-health-and-rehabilitation-west-hartford,David C.,"Hartford, CT",1,5,7/7/17
4508,hughes-health-and-rehabilitation-west-hartford,John L.,"West Hartford, CT",259,1,6/22/16
4509,hughes-health-and-rehabilitation-west-hartford,Maia S.,"Jersey City, NJ",3,3,7/8/16
4510,riverwood-center-jacksonville,Kim M.,"Jacksonville, FL",163,5,1/26/17
4511,covenant-place-of-lenexa-lenexa,Deb B.,"Lenexa, KS",2,1,9/3/14
4512,methodist-home-for-nursing-and-rehabilitation-riverdale,G. G.,"Bronx, NY",2,5,8/25/15
4513,methodist-home-for-nursing-and-rehabilitation-riverdale,Sharon C.,"Yonkers, NY",5,1,7/4/15
4514,methodist-home-for-nursing-and-rehabilitation-riverdale,Susan A.,"Nyack, NY",3,5,4/15/14
4515,methodist-home-for-nursing-and-rehabilitation-riverdale,Tdubs W.,"New York, NY",2,5,1/26/15
4516,sierra-view-care-center-baldwin-park,Bob T.,"Glendora, CA",9,5,9/20/17
4517,sierra-view-care-center-baldwin-park,Alvin A.,"Los Angeles, CA",48,5,5/12/17
4518,sierra-view-care-center-baldwin-park,Alan S.,"Temecula, CA",3,5,8/11/16
4519,sierra-view-care-center-baldwin-park,John T.,"El Monte, CA",13,5,8/1/16
4520,sierra-view-care-center-baldwin-park,Julie A.,"Los Angeles, CA",2,5,5/9/16
4521,sierra-view-care-center-baldwin-park,Toni C.,"Downey, CA",80,5,11/21/15
4522,sierra-view-care-center-baldwin-park,Jen Q.,"Fullerton, CA",24,5,7/6/16
4523,sierra-view-care-center-baldwin-park,Tina S.,"Baldwin Park, CA",1,5,7/20/16
4524,sierra-view-care-center-baldwin-park,Mark G.,"Covina, CA",3,5,7/11/16
4525,sierra-view-care-center-baldwin-park,Randy O.,"Chino Hills, CA",91,3,4/8/13
4526,college-park-rehabilitation-center-north-las-vegas,S C.,"Santa Barbara, CA",4,1,10/7/16
4527,college-park-rehabilitation-center-north-las-vegas,Vanessa O.,"North Las Vegas, NV",2,1,3/2/16
4528,college-park-rehabilitation-center-north-las-vegas,Stef M.,"Malibu, CA",3,1,1/11/16
4529,holladay-park-plaza-portland,Flory W.,"Portland, OR",556,3,5/28/11
4530,alcott-rehabilitation-hospital-los-angeles-2,Michael S.,"Los Angeles, CA",80,5,6/23/16
4531,alcott-rehabilitation-hospital-los-angeles-2,Toni C.,"Downey, CA",80,5,8/31/16
4532,alcott-rehabilitation-hospital-los-angeles-2,M C.,"Los Angeles, CA",18,1,3/23/16
4533,alcott-rehabilitation-hospital-los-angeles-2,Felicity L.,"San Gabriel, CA",4,5,2/11/16
4534,alcott-rehabilitation-hospital-los-angeles-2,John S.,"San Gabriel, CA",3,5,2/15/16
4535,alcott-rehabilitation-hospital-los-angeles-2,Sunny E.,"Santa Ana, CA",12,5,7/26/16
4536,alcott-rehabilitation-hospital-los-angeles-2,Grace L.,"Rancho Palos Verdes, CA",4,4,6/19/14
4537,alcott-rehabilitation-hospital-los-angeles-2,Mike H.,"Los Angeles, CA",11,5,12/26/16
4538,alcott-rehabilitation-hospital-los-angeles-2,SophiaFresh W.,"Koreatown, Los Angeles, CA",25,5,3/24/16
4539,alcott-rehabilitation-hospital-los-angeles-2,Dj J.,"Los Angeles, CA",5,5,2/12/16
4540,alcott-rehabilitation-hospital-los-angeles-2,E C.,"Beverly Hills, CA",2,2,10/16/16
4541,alcott-rehabilitation-hospital-los-angeles-2,Jane K.,"Los Angeles, CA",2,5,2/12/16
4542,alcott-rehabilitation-hospital-los-angeles-2,Taehee K.,"Harbor Gateway, Los Angeles, CA",1,5,2/15/16
4543,alcott-rehabilitation-hospital-los-angeles-2,Rebekah K.,"Moss Landing, CA",9,5,7/5/16
4544,alcott-rehabilitation-hospital-los-angeles-2,Gina C.,"Glendale, CA",1,4,3/29/16
4545,alcott-rehabilitation-hospital-los-angeles-2,Raquel R.,"Los Angeles, CA",1,5,2/24/16
4546,alcott-rehabilitation-hospital-los-angeles-2,Janet L.,"Los Angeles, CA",14,1,3/18/13
4547,alcott-rehabilitation-hospital-los-angeles-2,Nicole L.,"Los Angeles, CA",15,1,12/19/12
4548,alcott-rehabilitation-hospital-los-angeles-2,Hannah C.,"CA, CA",110,4,9/14/11
4549,fredericka-manor-care-center-chula-vista-5,George E.,"Chula Vista, CA",217,3,8/4/17
4550,fredericka-manor-care-center-chula-vista-5,Karen M.,"San Diego, CA",32,1,7/19/17
4551,fredericka-manor-care-center-chula-vista-5,J C.,"San Diego, CA",130,1,9/9/17
4552,fredericka-manor-care-center-chula-vista-5,Bert G.,"San Diego, CA",604,3,7/1/15
4553,fredericka-manor-care-center-chula-vista-5,Alex F.,"Chula Vista, CA",1,5,8/16/17
4554,fredericka-manor-care-center-chula-vista-5,Denise C.,"Chula Vista, CA",8,5,10/12/16
4555,fredericka-manor-care-center-chula-vista-5,Estela G.,"Chula Vista, CA",3,5,2/26/17
4556,fredericka-manor-care-center-chula-vista-5,Rosana H.,"San Diego, CA",2,1,1/10/17
4557,fredericka-manor-care-center-chula-vista-5,Lia S.,"Jamul, CA",47,5,3/6/15
4558,fredericka-manor-care-center-chula-vista-5,Kathy S.,"San Diego, CA",3,5,6/5/16
4559,fredericka-manor-care-center-chula-vista-5,Elie K.,"La Mesa, CA",16,1,2/23/13
4560,fredericka-manor-care-center-chula-vista-5,Marjorie G.,"Chula Vista, CA",17,1,6/16/15
4561,fredericka-manor-care-center-chula-vista-5,Izarel E.,"Oceanside, CA",2,1,3/30/15
4562,fredericka-manor-care-center-chula-vista-5,April E.,"San Diego, CA",12,1,1/29/15
4563,fredericka-manor-care-center-chula-vista-5,Mike H.,"Monterey, CA",44,2,2/14/14
4564,fredericka-manor-care-center-chula-vista-5,Pepper S.,"San Diego, CA",63,4,2/9/13
4565,fredericka-manor-care-center-chula-vista-5,M. C.,"Chula Vista, CA",21,3,10/2/12
4566,wedgewood-nursing-home-fort-worth,Li Li W.,"Fort Worth, TX",1,1,7/27/16
4567,wedgewood-nursing-home-fort-worth,Wes M.,"Manhattan, NY",4,1,4/27/12
4568,bel-air-health-and-rehabilitation-center-bel-air,Chantel C.,"Jarrettsville, MD",1,1,9/13/17
4569,lighthouse-nursing-care-center-revere,Judy C.,"Revere, MA",7,5,8/23/17
4570,lighthouse-nursing-care-center-revere,David R.,"Winthrop, MA",239,5,12/6/16
4571,lighthouse-nursing-care-center-revere,Elaine A.,"Suffolk, MA",1,1,12/26/16
4572,lighthouse-nursing-care-center-revere,Maria Z.,"Boston, MA",3,1,3/28/14
4573,presence-mcauley-manor-aurora,Abi T.,"North Aurora, IL",22,4,1/11/16
4574,presence-mcauley-manor-aurora,Carla R.,"Plainfield, IL",11,1,2/7/15
4575,allisonville-meadows-fishers,Constance W.,"Oakland, CA",3,5,6/30/15
4576,allisonville-meadows-fishers,A J.,"Fishers, IN",4,1,9/23/15
4577,allisonville-meadows-fishers,Edward S.,"Kansas City, MO",6,1,9/10/15
4578,astoria-nursing-and-rehab-center-sylmar,Anne J.,"Stevenson Ranch, CA",6,4,5/15/17
4579,astoria-nursing-and-rehab-center-sylmar,Tracee K.,"WOODLAND HLS, CA",9,1,10/4/17
4580,astoria-nursing-and-rehab-center-sylmar,Ronald M.,"Santa Clarita, CA",518,3,1/29/16
4581,astoria-nursing-and-rehab-center-sylmar,Denise M.,"Burbank, CA",5,1,3/30/17
4582,astoria-nursing-and-rehab-center-sylmar,Monica D.,"Sylmar, CA",1,1,7/14/16
4583,astoria-nursing-and-rehab-center-sylmar,Sunnye S.,"Valley Glen, Los Angeles, CA",13,5,8/9/16
4584,astoria-nursing-and-rehab-center-sylmar,Rhea K.,"Stevenson Ranch, CA",7,1,6/12/17
4585,astoria-nursing-and-rehab-center-sylmar,Mel M.,"Santa Clarita, CA",28,5,6/12/14
4586,astoria-nursing-and-rehab-center-sylmar,Jim S.,"Tujunga, CA",21,1,11/13/15
4587,astoria-nursing-and-rehab-center-sylmar,J B.,"Bozeman, MT",2,2,3/29/16
4588,astoria-nursing-and-rehab-center-sylmar,Regina G.,"Sylmar, CA",4,4,9/12/14
4589,astoria-nursing-and-rehab-center-sylmar,Tom C.,"Carrollton, TX",16,5,6/26/15
4590,astoria-nursing-and-rehab-center-sylmar,Dan F.,"Burbank, CA",20,4,1/18/15
4591,astoria-nursing-and-rehab-center-sylmar,Jorge U.,"Sylmar, CA",129,3,6/27/13
4592,astoria-nursing-and-rehab-center-sylmar,Anthony L.,"Irvine, CA",18,4,11/9/11
4593,cumberland-nursing-and-rehabilitation-center-fayetteville,Anniesha B.,"Los Angeles, CA",7,1,12/12/16
4594,north-park-care-center-brook-park,Debbie K.,"Brook Park, OH",3,1,9/9/15
4595,emerald-hills-rehabilitation-and-healthcare-center-north-richland-hills,Patty B.,"Fort Worth, TX",1,5,3/21/16
4596,berkley-manor-care-center-denver,Linda J.,"Denver, CO",2,1,9/27/16
4597,berkley-manor-care-center-denver,Writer H.,"Eastlake, Thornton, CO",15,1,2/14/17
4598,simi-valley-care-center-simi-valley,Rachael D.,"Oak Park, CA",21,5,4/20/17
4599,simi-valley-care-center-simi-valley,Linda K.,"Simi Valley, CA",25,2,5/15/17
4600,simi-valley-care-center-simi-valley,Mike T.,"Simi Valley, CA",364,5,2/4/15
4601,simi-valley-care-center-simi-valley,Shannon L.,"Moorpark, CA",37,1,10/15/15
4602,simi-valley-care-center-simi-valley,Suzanne A.,"Oakland, CA",146,5,1/19/15
4603,midlothia-healthcare-center-midlothian,Lori E.,"Midlothian, TX",1,5,9/29/17
4604,midlothia-healthcare-center-midlothian,Issy M.,"Houston, TX",2,1,5/5/17
4605,montecito-post-acute-care-and-rehabilitation-mesa-2,Theresa D.,"Mesa, AZ",3,5,9/26/17
4606,montecito-post-acute-care-and-rehabilitation-mesa-2,James S.,"Mesa, AZ",14,3,6/14/16
4607,montecito-post-acute-care-and-rehabilitation-mesa-2,Jav M.,"San Tan Valley, AZ",36,1,6/1/16
4608,montecito-post-acute-care-and-rehabilitation-mesa-2,G D.,"Costa Mesa, CA",9,5,9/8/16
4609,montecito-post-acute-care-and-rehabilitation-mesa-2,Barbara F.,"Mesa, AZ",2,5,2/15/17
4610,montecito-post-acute-care-and-rehabilitation-mesa-2,Trudee P.,"Mesa, AZ",2,1,11/8/16
4611,montecito-post-acute-care-and-rehabilitation-mesa-2,Lisa C.,"Mesa, AZ",11,1,3/29/16
4612,montecito-post-acute-care-and-rehabilitation-mesa-2,Allan H.,"Mesa, AZ",3,3,12/1/15
4613,montecito-post-acute-care-and-rehabilitation-mesa-2,Charles M.,"Gilbert, AZ",1,1,1/17/15
4614,montecito-post-acute-care-and-rehabilitation-mesa-2,Linda M.,"Studio City, CA",64,1,10/14/14
4615,montecito-post-acute-care-and-rehabilitation-mesa-2,Martha H.,"Mesa, AZ",2,1,10/4/15
4616,watertown-health-center-watertown,Natalia G.,"Waltham, MA",47,4,2/10/17
4617,watertown-health-center-watertown,James K.,"Arlington, MA",3,1,3/4/17
4618,watertown-health-center-watertown,Arthur D.,"Boston, MA",5,5,2/3/16
4619,brian-center-health-and-rehabilitation-goldsboro-goldsboro,Kelly B.,"Wake Forest, NC",20,1,4/5/17
4620,brian-center-health-and-rehabilitation-goldsboro-goldsboro,Valerie W.,"Goldsboro, NC",1,1,2/14/17
4621,brian-center-health-and-rehabilitation-goldsboro-goldsboro,Kat K.,"Goldsboro, NC",4,1,3/3/15
4622,manorcare-health-services-potomac-potomac,B R.,"Chico, CA",1,5,7/17/17
4623,manorcare-health-services-potomac-potomac,Kathleen M.,"Potomac, MD",5,5,5/22/17
4624,manorcare-health-services-potomac-potomac,The Sassy S.,"Laurel, MD",4,3,12/23/16
4625,manorcare-health-services-potomac-potomac,Donna S.,"Silver Spring, MD",2,1,5/28/17
4626,manorcare-health-services-potomac-potomac,Elle B.,"Lindenwold, NJ",3,1,3/23/17
4627,manorcare-health-services-potomac-potomac,Crystal D.,"Washington, DC",34,5,9/6/15
4628,manorcare-health-services-potomac-potomac,A B.,"Washington, DC",69,5,6/27/15
4629,manorcare-health-services-potomac-potomac,Margaret M.,"Wellesley Hills, MA",7,3,11/21/15
4630,manorcare-health-services-potomac-potomac,Adrienne A.,"Washington, DC",221,5,12/19/12
4631,manorcare-health-services-potomac-potomac,Claudia B.,"Washington, DC",5,4,11/17/15
4632,manorcare-health-services-potomac-potomac,Connie L.,"Potomac, MD",5,1,3/23/14
4633,manorcare-health-services-potomac-potomac,Jan F.,"Gaithersburg, MD",28,4,11/14/15
4634,manorcare-health-services-potomac-potomac,Karen N.,"Rockville, MD",6,5,6/15/15
4635,manorcare-health-services-pottstown-pottstown,Kathy B.,"Audubon, NJ",2,1,10/21/15
4636,green-hill-west-orange,Ken F.,"Scottsdale, AZ",706,5,5/12/15
4637,green-hill-west-orange,Dorothy O.,"Verona, NJ",13,2,12/3/12
4638,green-hill-west-orange,Mike S.,"Berkeley, CA",134,5,9/8/07
4639,west-revere-health-center-revere,Kathi W.,"Boston, MA",13,1,3/19/16
4640,west-revere-health-center-revere,B R.,"Everett, MA",3,1,2/28/16
4641,panorama-meadows-nursing-center-los-angeles,Marissa M.,"Los Angeles, CA",1,5,6/10/16
4642,panorama-meadows-nursing-center-los-angeles,Mayra B.,"Lynwood, CA",9,1,9/20/17
4643,panorama-meadows-nursing-center-los-angeles,John S.,"Los Angeles, CA",58,1,7/22/16
4644,panorama-meadows-nursing-center-los-angeles,Carmen L.,"Agoura Hills, CA",7,1,1/31/17
4645,panorama-meadows-nursing-center-los-angeles,Mrs N.,"Panorama City, Los Angeles, CA",1,1,2/20/17
4646,panorama-meadows-nursing-center-los-angeles,Nancy S.,"Pacoima, Los Angeles, CA",5,4,5/5/16
4647,panorama-meadows-nursing-center-los-angeles,Boyoun C.,"New York, NY",6,1,3/25/15
4648,panorama-meadows-nursing-center-los-angeles,Y C.,"Valley Glen, Los Angeles, CA",2,5,5/29/15
4649,evergreen-health-and-living-southfield,Sandra F.,"Dearborn, MI",16,3,2/6/17
4650,evergreen-health-and-living-southfield,Linda Y.,"Troy, MI",29,1,12/5/14
4651,evergreen-health-and-living-southfield,Elaine S.,"Narragansett, RI",1,5,6/17/15
4652,evergreen-health-and-living-southfield,Sid D.,"Berkley, MI",34,1,5/6/14
4653,san-fernando-post-acute-hospital-los-angeles,Terri L.,"Los Angeles, CA",3,5,9/27/17
4654,san-fernando-post-acute-hospital-los-angeles,Violeta V.,"Pacoima, Los Angeles, CA",37,1,5/25/17
4655,san-fernando-post-acute-hospital-los-angeles,M T.,"Los Angeles, CA",4,1,6/14/17
4656,westview-nursing-and-rehabilitation-center-bedford,Jessica T.,"Atascadero, CA",2,1,5/12/17
4657,medilodge-of-sterling-heights-sterling-heights,Charlene B.,"Livonia, MI",1,5,9/9/17
4658,medilodge-of-sterling-heights-sterling-heights,Rachell M.,"Fraser, MI",1,1,1/26/17
4659,diversicare-of-lake-highlands-dallas,Mary F.,"Dallas, TX",1,1,8/12/17
4660,country-manor-la-mesa-healthcare-center-la-mesa,Anna G.,"National City, CA",12,5,8/10/17
4661,country-manor-la-mesa-healthcare-center-la-mesa,Debra P.,"Santee, CA",1,5,8/8/17
4662,country-manor-la-mesa-healthcare-center-la-mesa,Kc T.,"El Cajon, CA",41,5,9/4/17
4663,country-manor-la-mesa-healthcare-center-la-mesa,Christine Y.,"Denville, NJ",3,5,8/29/17
4664,country-manor-la-mesa-healthcare-center-la-mesa,Gaby D.,"San Diego, CA",1,5,8/16/17
4665,country-manor-la-mesa-healthcare-center-la-mesa,Holli B.,"San Diego, CA",3,5,8/12/17
4666,country-manor-la-mesa-healthcare-center-la-mesa,Michelle S.,"Lemon Grove, CA",4,5,8/30/17
4667,country-manor-la-mesa-healthcare-center-la-mesa,Paolo T.,"San Diego, CA",1,5,8/17/17
4668,country-manor-la-mesa-healthcare-center-la-mesa,KC W.,"Redlands, CA",12,5,4/21/17
4669,country-manor-la-mesa-healthcare-center-la-mesa,Anne E.,"La Mesa, CA",13,4,9/2/16
4670,country-manor-la-mesa-healthcare-center-la-mesa,John W.,"San Diego, CA",18,4,5/16/14
4671,country-manor-la-mesa-healthcare-center-la-mesa,Donna L.,"San Diego, CA",3,2,7/4/15
4672,country-manor-la-mesa-healthcare-center-la-mesa,Aaron G.,"Los Angeles, CA",5,5,5/25/14
4673,marina-garden-nursing-center-alameda,A A.,"Alameda, CA",1,5,8/4/17
4674,estrella-oaks-rehabilitation-and-care-center-georgetown,L. C.,"Austin, TX",7,2,5/11/16
4675,clapps-nursing-center-inc-pleasant-garden,Bonnie M.,"Pensacola, FL",3,5,7/28/17
4676,clapps-nursing-center-inc-pleasant-garden,Kathy G.,"Cary, NC",85,4,9/7/14
4677,autumn-hills-health-care-center-glendale,Armi P.,"Glendale, CA",6,5,5/8/17
4678,autumn-hills-health-care-center-glendale,Heather H.,"Encino, CA",12,5,12/10/16
4679,autumn-hills-health-care-center-glendale,Taguhi B.,"Glendale, CA",2,1,3/16/17
4680,autumn-hills-health-care-center-glendale,Pauline F.,"Glendale, CA",3,5,3/9/16
4681,autumn-hills-health-care-center-glendale,Frankie H.,"Los Angeles, CA",31,1,9/29/15
4682,autumn-hills-health-care-center-glendale,Tad K.,"Monterey Park, CA",200,5,6/27/13
4683,autumn-hills-health-care-center-glendale,Len F.,"Glendale, CA",3,5,9/19/15
4684,autumn-hills-health-care-center-glendale,Kaylyn S.,"Los Angeles, CA",199,1,2/22/13
4685,autumn-hills-health-care-center-glendale,Maricela H.,"Los Angeles, CA",18,1,10/27/14
4686,autumn-hills-health-care-center-glendale,Tal A.,"Pasadena, CA",7,5,6/24/13
4687,autumn-hills-health-care-center-glendale,Carolyn L.,"Glendale, CA",55,1,3/18/10
4688,autumn-hills-health-care-center-glendale,Syuzanna K.,"Burbank, CA",3,5,6/21/13
4689,autumn-hills-health-care-center-glendale,Lily M.,"Hollywood, FL",4,4,5/20/13
4690,royal-care-skilled-nursing-center-long-beach,Victor C.,"Carson, CA",7,5,6/5/16
4691,royal-care-skilled-nursing-center-long-beach,Mary P.,"WILMINGTON, CA",2,1,1/31/17
4692,royal-care-skilled-nursing-center-long-beach,Randy S.,"San Francisco, CA",2,5,3/7/16
4693,royal-care-skilled-nursing-center-long-beach,Emmanuel G.,"Bellflower, CA",31,4,1/11/12
4694,royal-care-skilled-nursing-center-long-beach,Teresa G.,"Rosemead, CA",11,4,1/11/12
4695,heritage-park-care-center-carbondale-2,Penny M.,"Denver, CO",1,1,1/10/17
4696,heritage-park-care-center-carbondale-2,Richard C.,"Aurora, CO",20,1,2/18/15
4697,oakpark-healthcare-center-tujunga,Rosie A.,"Tujunga, CA",4,5,5/29/13
4698,oakpark-healthcare-center-tujunga,Nothing But F.,"Torrance, CA",54,1,4/15/17
4699,oakpark-healthcare-center-tujunga,Joy O.,"Glendale, CA",2,3,10/7/16
4700,oakpark-healthcare-center-tujunga,Araks G.,"Los Angeles, CA",1,1,1/27/15
4701,oakpark-healthcare-center-tujunga,A V.,"Los Alamitos, CA",18,1,11/18/15
4702,oakpark-healthcare-center-tujunga,Maria H.,"Torrance, CA",3,5,4/10/14
4703,terraces-at-the-clare-chicago,Mopsie B.,"Chicago, IL",649,4,4/24/15
4704,pruitthealth-virginia-park-atlanta,Gracie H.,"Atlanta, GA",10,1,7/11/17
4705,kaiser-permanente-post-acute-care-center-san-leandro,Mariah E.,"San Lorenzo, CA",8,2,6/10/17
4706,kaiser-permanente-post-acute-care-center-san-leandro,H D.,"San Jose, CA",66,1,8/30/17
4707,kaiser-permanente-post-acute-care-center-san-leandro,Joseph V.,"San Jose, CA",3,4,3/8/17
4708,kaiser-permanente-post-acute-care-center-san-leandro,S Z.,"Cupertino, CA",9,1,4/9/16
4709,kaiser-permanente-post-acute-care-center-san-leandro,Dee K.,"Oakley, CA",1,1,5/16/16
4710,kaiser-permanente-post-acute-care-center-san-leandro,Amy J.,"East Los Angeles, Los Angeles, CA",1746,3,2/6/14
4711,kaiser-permanente-post-acute-care-center-san-leandro,Deborah J.,"Alameda, CA",18,1,1/4/16
4712,kaiser-permanente-post-acute-care-center-san-leandro,Patricia H.,"Hayward, CA",1,1,12/22/14
4713,kaiser-permanente-post-acute-care-center-san-leandro,Shane M.,"Hayward, CA",2,1,4/10/15
4714,kaiser-permanente-post-acute-care-center-san-leandro,Kimberly W.,"Oakland, CA",5,1,3/5/14
4715,kaiser-permanente-post-acute-care-center-san-leandro,Rebecca A.,"San Leandro, CA",11,1,5/2/15
4716,kaiser-permanente-post-acute-care-center-san-leandro,Suzanne C.,"San Lorenzo, CA",46,1,1/15/14
4717,kaiser-permanente-post-acute-care-center-san-leandro,Elizabeth L.,"Richmond, CA",4,1,2/19/12
4718,kaiser-permanente-post-acute-care-center-san-leandro,Jj M.,"Oakland, CA",1,2,12/11/14
4719,kaiser-permanente-post-acute-care-center-san-leandro,Patricia V.,"Mountain View, CA",1380,1,12/5/09
4720,kaiser-permanente-post-acute-care-center-san-leandro,Melissa D.,"Alameda, CA",6,2,9/28/09
4721,kaiser-permanente-post-acute-care-center-san-leandro,Lynn R.,"CA, CA",44,4,11/6/11
4722,kaiser-permanente-post-acute-care-center-san-leandro,Charlie N.,"San Jose, CA",20,4,4/3/12
4723,kaiser-permanente-post-acute-care-center-san-leandro,Robin K.,"Hayward, CA",452,1,3/3/09
4724,kaiser-permanente-post-acute-care-center-san-leandro,Nena m.,"San Jose, CA",12,1,7/12/11
4725,kaiser-permanente-post-acute-care-center-san-leandro,Rachel H.,"San Jose, CA",7,1,10/28/13
4726,kaiser-permanente-post-acute-care-center-san-leandro,Judah L.,"Rio Nido, CA",94,1,8/7/13
4727,kaiser-permanente-post-acute-care-center-san-leandro,Jo B.,"Pittsburg, CA",5,1,1/17/10
4728,alaris-health-at-belgrove-kearny,Laura S.,"Long Beach Township, NJ",1,1,6/4/17
4729,alaris-health-at-belgrove-kearny,Bob H.,"Kearny, NJ",4,1,8/2/15
4730,bel-air-at-teravista-round-rock,Paula S.,"Georgetown, TX",3,2,7/1/17
4731,bel-air-at-teravista-round-rock,B V.,"Georgetown, TX",2,1,3/16/16
4732,bel-air-at-teravista-round-rock,Lynn F.,"Round Rock, TX",38,1,6/8/15
4733,bel-air-at-teravista-round-rock,Savannah O.,"Round Rock, TX",1,1,3/23/15
4734,bel-air-at-teravista-round-rock,Amanda O.,"Georgetown, TX",2,5,11/23/15
4735,bel-air-at-teravista-round-rock,Karen F.,"Pflugerville, TX",10,1,9/16/15
4736,bel-air-at-teravista-round-rock,Carol S.,"Austin, TX",3,1,1/24/16
4737,mission-palms-healthcare-center-westminster,Jaytee P.,"Westminster, CA",20,5,9/1/17
4738,mission-palms-healthcare-center-westminster,Ken S.,"Las Vegas, NV",15,1,8/13/17
4739,mission-palms-healthcare-center-westminster,Katherine L.,"Garden Grove, CA",13,1,8/13/17
4740,mission-palms-healthcare-center-westminster,Sara W.,"Santa Ana, CA",17,1,12/15/16
4741,suites-at-clermont-park-care-center-denver,Kathy L.,"Littleton, CO",11,5,8/16/17
4742,layhill-center-silver-spring,lisa y.,"Silver Spring, MD",151,3,10/28/14
4743,layhill-center-silver-spring,Nanci B.,"Olney, MD",2,1,3/8/16
4744,layhill-center-silver-spring,Sabeca D.,"Denver, CO",8,1,7/25/13
4745,mission-view-health-center-san-luis-obispo,Odile A.,"San Luis Obispo, CA",16,3,9/26/17
4746,mission-view-health-center-san-luis-obispo,Anthony F. A.,"Arroyo Grande, CA",11,1,5/31/17
4747,mission-view-health-center-san-luis-obispo,Danielle G.,"Morro Bay, CA",93,5,3/22/17
4748,mission-view-health-center-san-luis-obispo,Cin L.,"Pismo Beach, CA",34,1,1/11/17
4749,mission-view-health-center-san-luis-obispo,Gerry H.,"San Diego, CA",33,1,3/22/17
4750,mission-view-health-center-san-luis-obispo,Eunice C.,"Buena Park, CA",3,1,5/17/17
4751,mission-view-health-center-san-luis-obispo,Diane I.,"Paso Robles, CA",25,1,11/10/15
4752,mission-view-health-center-san-luis-obispo,Carey W.,"Grover Beach, CA",5,1,1/23/15
4753,mission-view-health-center-san-luis-obispo,Patricia A.,"San Luis Obispo, CA",1,4,8/23/15
4754,riverwalk-village-noblesville,Tricia F.,"Noblesville, IN",2,5,8/23/16
4755,riverwalk-village-noblesville,Jeanna G.,"Southlake, TX",8,1,5/15/17
4756,pasadena-meadows-nursing-center-pasadena,Leo S.,"Glendale, CA",3,5,7/27/17
4757,pasadena-meadows-nursing-center-pasadena,YouLee Y.,"Arcadia, CA",1,1,10/13/17
4758,pasadena-meadows-nursing-center-pasadena,Fairchild H.,"Sunland-Tujunga, CA",4,1,1/29/17
4759,pasadena-meadows-nursing-center-pasadena,Kaye R.,"Tujunga, CA",6,4,5/28/17
4760,pasadena-meadows-nursing-center-pasadena,Cella t.,"Duarte, CA",9,1,9/4/15
4761,pasadena-meadows-nursing-center-pasadena,Heather T.,"Los Angeles, CA",2,1,2/20/15
4762,pasadena-meadows-nursing-center-pasadena,John M.,"Los Angeles, CA",8,1,6/3/16
4763,pasadena-meadows-nursing-center-pasadena,Lisolette K.,"Pasadena, CA",1,5,7/17/16
4764,pasadena-meadows-nursing-center-pasadena,Christina G.,"Arcadia, CA",109,5,9/29/15
4765,pasadena-meadows-nursing-center-pasadena,Linda N.,"Sierra Madre, CA",11,4,9/28/15
4766,pasadena-meadows-nursing-center-pasadena,Chris C.,"Pasadena, CA",21,5,7/28/15
4767,pasadena-meadows-nursing-center-pasadena,Karen B.,"New York, NY",90,1,5/29/14
4768,pasadena-meadows-nursing-center-pasadena,John D.,"Stilwell, KS",54,4,7/19/14
4769,pasadena-meadows-nursing-center-pasadena,Leah S.,"Los Angeles, CA",16,4,6/17/14
4770,pasadena-meadows-nursing-center-pasadena,Linda C.,"Downey, CA",8,5,1/29/15
4771,pasadena-meadows-nursing-center-pasadena,Hashbro R.,"Beverly Hills, CA",3,1,4/7/14
4772,san-jacinto-healthcare-hemet,Yanni C.,"San Diego, CA",107,1,2/26/16
4773,san-jacinto-healthcare-hemet,Michele G.,"Whittier, CA",19,1,1/10/17
4774,san-jacinto-healthcare-hemet,Jan M.,"Hemet, CA",8,1,7/18/15
4775,golden-living-center-dedham-dedham,Holly D.,"Boston, MA",15,4,8/12/15
4776,golden-living-center-dedham-dedham,Olivia W.,"Dedham, MA",11,1,11/17/16
4777,golden-living-center-dedham-dedham,Irene M.,"Needham, MA",4,1,8/19/16
4778,golden-living-center-dedham-dedham,Shore Z.,"West Roxbury, MA",1,1,9/15/16
4779,st-mary-center-for-rehabilitation-and-healthcare-lansdale-2,Laurel M.,"Chalfont, PA",1,4,5/30/17
4780,st-mary-center-for-rehabilitation-and-healthcare-lansdale-2,Michelle Q.,"San Diego, CA",3,1,1/23/17
4781,st-mary-center-for-rehabilitation-and-healthcare-lansdale-2,Danielle K.,"Philadelphia, PA",14,5,10/26/16
